candidate_id,honeypot_duration_mismatch_flag,honeypot_expert_zero_duration_flag,honeypot_flag,honeypot_evidence
CAND_0011229,False,False,False,
CAND_0011230,False,False,False,
CAND_0011231,False,False,False,
CAND_0011232,False,False,False,
CAND_0011233,False,False,False,
CAND_0011234,False,False,False,
CAND_0011235,False,False,False,
CAND_0011236,False,False,False,
CAND_0011237,False,False,False,
CAND_0011238,False,False,False,
CAND_0011239,False,False,False,
CAND_0011240,False,False,False,
CAND_0011241,False,False,False,
CAND_0011242,False,False,False,
CAND_0011243,False,False,False,
CAND_0011244,False,False,False,
CAND_0011245,False,False,False,
CAND_0011246,False,False,False,
CAND_0011247,False,False,False,
CAND_0011248,False,False,False,
CAND_0011249,False,False,False,
CAND_0011250,False,False,False,
CAND_0011251,False,False,False,
CAND_0011252,False,False,False,
CAND_0011253,False,False,False,
CAND_0011254,False,False,False,
CAND_0011255,False,False,False,
CAND_0011256,False,False,False,
CAND_0011257,False,False,False,
CAND_0011258,False,False,False,
CAND_0011259,False,False,False,
CAND_0011260,False,False,False,
CAND_0011261,False,False,False,
CAND_0011262,False,False,False,
CAND_0011263,False,False,False,
CAND_0011264,False,False,False,
CAND_0011265,False,False,False,
CAND_0011266,False,False,False,
CAND_0011267,False,False,False,
CAND_0011268,False,False,False,
CAND_0011269,False,False,False,
CAND_0011270,False,False,False,
CAND_0011271,False,False,False,
CAND_0011272,False,False,False,
CAND_0011273,False,False,False,
CAND_0011274,False,False,False,
CAND_0011275,False,False,False,
CAND_0011276,False,False,False,
CAND_0011277,False,False,False,
CAND_0011278,False,False,False,
CAND_0011279,False,False,False,
CAND_0011280,False,False,False,
CAND_0011281,False,False,False,
CAND_0011282,False,False,False,
CAND_0011283,False,False,False,
CAND_0011284,False,False,False,
CAND_0011285,False,False,False,
CAND_0011286,False,False,False,
CAND_0011287,False,False,False,
CAND_0011288,False,False,False,
CAND_0011289,False,False,False,
CAND_0011290,False,False,False,
CAND_0011291,False,False,False,
CAND_0011292,False,False,False,
CAND_0011293,False,False,False,
CAND_0011294,False,False,False,
CAND_0011295,False,False,False,
CAND_0011296,False,False,False,
CAND_0011297,False,False,False,
CAND_0011298,False,False,False,
CAND_0011299,False,False,False,
CAND_0011300,False,False,False,
CAND_0011301,False,False,False,
CAND_0011302,False,False,False,
CAND_0011303,False,False,False,
CAND_0011304,False,False,False,
CAND_0011305,False,False,False,
CAND_0011306,False,False,False,
CAND_0011307,False,False,False,
CAND_0011308,False,False,False,
CAND_0011309,False,False,False,
CAND_0011310,False,False,False,
CAND_0011311,False,False,False,
CAND_0011312,False,False,False,
CAND_0011313,False,False,False,
CAND_0011314,False,False,False,
CAND_0011315,False,False,False,
CAND_0011316,False,False,False,
CAND_0011317,False,False,False,
CAND_0011318,False,False,False,
CAND_0011319,False,False,False,
CAND_0011320,False,False,False,
CAND_0011321,False,False,False,
CAND_0011322,False,False,False,
CAND_0011323,False,False,False,
CAND_0011324,False,False,False,
CAND_0011325,False,False,False,
CAND_0011326,False,False,False,
CAND_0011327,False,False,False,
CAND_0011328,False,False,False,
CAND_0011329,False,False,False,
CAND_0011330,False,False,False,
CAND_0011331,False,False,False,
CAND_0011332,False,False,False,
CAND_0011333,False,False,False,
CAND_0011334,False,False,False,
CAND_0011335,False,False,False,
CAND_0011336,False,False,False,
CAND_0011337,False,False,False,
CAND_0011338,False,False,False,
CAND_0011339,False,False,False,
CAND_0011340,False,False,False,
CAND_0011341,False,False,False,
CAND_0011342,False,False,False,
CAND_0011343,False,False,False,
CAND_0011344,False,False,False,
CAND_0011345,False,False,False,
CAND_0011346,False,False,False,
CAND_0011347,False,False,False,
CAND_0011348,False,False,False,
CAND_0011349,False,False,False,
CAND_0011350,False,False,False,
CAND_0011351,False,False,False,
CAND_0011352,False,False,False,
CAND_0011353,False,False,False,
CAND_0011354,False,False,False,
CAND_0011355,False,False,False,
CAND_0011356,False,False,False,
CAND_0011357,False,False,False,
CAND_0011358,False,False,False,
CAND_0011359,False,False,False,
CAND_0011360,False,False,False,
CAND_0011361,False,False,False,
CAND_0011362,False,False,False,
CAND_0011363,False,False,False,
CAND_0011364,False,False,False,
CAND_0011365,False,False,False,
CAND_0011366,False,False,False,
CAND_0011367,False,False,False,
CAND_0011368,False,False,False,
CAND_0011369,False,False,False,
CAND_0011370,False,False,False,
CAND_0011371,False,False,False,
CAND_0011372,False,False,False,
CAND_0011373,False,False,False,
CAND_0011374,False,False,False,
CAND_0011375,False,False,False,
CAND_0011376,False,False,False,
CAND_0011377,False,False,False,
CAND_0011378,False,False,False,
CAND_0011379,False,False,False,
CAND_0011380,False,False,False,
CAND_0011381,False,False,False,
CAND_0011382,False,False,False,
CAND_0011383,False,False,False,
CAND_0011384,False,False,False,
CAND_0011385,False,False,False,
CAND_0011386,False,False,False,
CAND_0011387,False,False,False,
CAND_0011388,False,False,False,
CAND_0011389,False,False,False,
CAND_0011390,False,False,False,
CAND_0011391,False,False,False,
CAND_0011392,False,False,False,
CAND_0011393,False,False,False,
CAND_0011394,False,False,False,
CAND_0011395,False,False,False,
CAND_0011396,False,False,False,
CAND_0011397,False,False,False,
CAND_0011398,False,False,False,
CAND_0011399,False,False,False,
CAND_0011400,False,False,False,
CAND_0011401,False,False,False,
CAND_0011402,False,False,False,
CAND_0011403,False,False,False,
CAND_0011404,False,False,False,
CAND_0011405,False,False,False,
CAND_0011406,False,False,False,
CAND_0011407,False,False,False,
CAND_0011408,False,False,False,
CAND_0011409,False,False,False,
CAND_0011410,False,False,False,
CAND_0011411,False,False,False,
CAND_0011412,False,False,False,
CAND_0011413,False,False,False,
CAND_0011414,False,False,False,
CAND_0011415,False,False,False,
CAND_0011416,False,False,False,
CAND_0011417,False,False,False,
CAND_0011418,False,False,False,
CAND_0011419,False,False,False,
CAND_0011420,False,False,False,
CAND_0011421,False,False,False,
CAND_0011422,False,False,False,
CAND_0011423,False,False,False,
CAND_0011424,False,False,False,
CAND_0011425,False,False,False,
CAND_0011426,False,False,False,
CAND_0011427,False,False,False,
CAND_0011428,False,False,False,
CAND_0011429,False,False,False,
CAND_0011430,False,False,False,
CAND_0011431,False,False,False,
CAND_0011432,False,False,False,
CAND_0011433,False,False,False,
CAND_0011434,False,False,False,
CAND_0011435,False,False,False,
CAND_0011436,False,False,False,
CAND_0011437,False,False,False,
CAND_0011438,False,False,False,
CAND_0011439,False,False,False,
CAND_0011440,False,False,False,
CAND_0011441,False,False,False,
CAND_0011442,False,False,False,
CAND_0011443,False,False,False,
CAND_0011444,False,False,False,
CAND_0011445,False,False,False,
CAND_0011446,False,False,False,
CAND_0011447,False,False,False,
CAND_0011448,False,False,False,
CAND_0011449,False,False,False,
CAND_0011450,False,False,False,
CAND_0011451,False,False,False,
CAND_0011452,False,False,False,
CAND_0011453,False,False,False,
CAND_0011454,False,False,False,
CAND_0011455,False,False,False,
CAND_0011456,False,False,False,
CAND_0011457,False,False,False,
CAND_0011458,False,False,False,
CAND_0011459,False,False,False,
CAND_0011460,False,False,False,
CAND_0011461,False,False,False,
CAND_0011462,False,False,False,
CAND_0011463,False,False,False,
CAND_0011464,False,False,False,
CAND_0011465,False,False,False,
CAND_0011466,False,False,False,
CAND_0011467,False,False,False,
CAND_0011468,False,False,False,
CAND_0011469,False,False,False,
CAND_0011470,False,False,False,
CAND_0011471,False,False,False,
CAND_0011472,False,False,False,
CAND_0011473,False,False,False,
CAND_0011474,False,False,False,
CAND_0011475,False,False,False,
CAND_0011476,False,False,False,
CAND_0011477,False,False,False,
CAND_0011478,False,False,False,
CAND_0011479,False,False,False,
CAND_0011480,False,False,False,
CAND_0011481,False,False,False,
CAND_0011482,False,False,False,
CAND_0011483,False,False,False,
CAND_0011484,False,False,False,
CAND_0011485,False,False,False,
CAND_0011486,False,False,False,
CAND_0011487,False,False,False,
CAND_0011488,False,False,False,
CAND_0011489,False,False,False,
CAND_0011490,False,False,False,
CAND_0011491,False,False,False,
CAND_0011492,False,False,False,
CAND_0011493,False,False,False,
CAND_0011494,False,False,False,
CAND_0011495,False,False,False,
CAND_0011496,False,False,False,
CAND_0011497,False,False,False,
CAND_0011498,False,False,False,
CAND_0011499,False,False,False,
CAND_0011500,False,False,False,
CAND_0011501,False,False,False,
CAND_0011502,False,False,False,
CAND_0011503,False,False,False,
CAND_0011504,False,False,False,
CAND_0011505,False,False,False,
CAND_0011506,False,False,False,
CAND_0011507,False,False,False,
CAND_0011508,False,False,False,
CAND_0011509,False,False,False,
CAND_0011510,False,False,False,
CAND_0011511,False,False,False,
CAND_0011512,False,False,False,
CAND_0011513,False,False,False,
CAND_0011514,False,False,False,
CAND_0011515,False,False,False,
CAND_0011516,False,False,False,
CAND_0011517,False,False,False,
CAND_0011518,False,False,False,
CAND_0011519,False,False,False,
CAND_0011520,False,False,False,
CAND_0011521,False,False,False,
CAND_0011522,False,False,False,
CAND_0011523,False,False,False,
CAND_0011524,False,False,False,
CAND_0011525,False,False,False,
CAND_0011526,False,False,False,
CAND_0011527,False,False,False,
CAND_0011528,False,False,False,
CAND_0011529,False,False,False,
CAND_0011530,False,False,False,
CAND_0011531,False,False,False,
CAND_0011532,False,False,False,
CAND_0011533,False,False,False,
CAND_0011534,False,False,False,
CAND_0011535,False,False,False,
CAND_0011536,False,False,False,
CAND_0011537,False,False,False,
CAND_0011538,False,False,False,
CAND_0011539,False,False,False,
CAND_0011540,False,False,False,
CAND_0011541,False,False,False,
CAND_0011542,False,False,False,
CAND_0011543,False,False,False,
CAND_0011544,False,False,False,
CAND_0011545,False,False,False,
CAND_0011546,False,False,False,
CAND_0011547,False,False,False,
CAND_0011548,False,False,False,
CAND_0011549,False,False,False,
CAND_0011550,False,False,False,
CAND_0011551,False,False,False,
CAND_0011552,False,False,False,
CAND_0011553,False,False,False,
CAND_0011554,False,False,False,
CAND_0011555,False,False,False,
CAND_0011556,False,False,False,
CAND_0011557,False,False,False,
CAND_0011558,False,False,False,
CAND_0011559,False,False,False,
CAND_0011560,False,False,False,
CAND_0011561,False,False,False,
CAND_0011562,False,False,False,
CAND_0011563,False,False,False,
CAND_0011564,False,False,False,
CAND_0011565,False,False,False,
CAND_0011566,False,False,False,
CAND_0011567,False,False,False,
CAND_0011568,False,False,False,
CAND_0011569,False,False,False,
CAND_0011570,False,False,False,
CAND_0011571,False,False,False,
CAND_0011572,False,False,False,
CAND_0011573,False,False,False,
CAND_0011574,False,False,False,
CAND_0011575,False,False,False,
CAND_0011576,False,False,False,
CAND_0011577,False,False,False,
CAND_0011578,False,False,False,
CAND_0011579,False,False,False,
CAND_0011580,False,False,False,
CAND_0011581,False,False,False,
CAND_0011582,False,False,False,
CAND_0011583,False,False,False,
CAND_0011584,False,False,False,
CAND_0011585,False,False,False,
CAND_0011586,False,False,False,
CAND_0011587,False,False,False,
CAND_0011588,False,False,False,
CAND_0011589,False,False,False,
CAND_0011590,False,False,False,
CAND_0011591,False,False,False,
CAND_0011592,False,False,False,
CAND_0011593,False,False,False,
CAND_0011594,False,False,False,
CAND_0011595,False,False,False,
CAND_0011596,False,False,False,
CAND_0011597,False,False,False,
CAND_0011598,False,False,False,
CAND_0011599,False,False,False,
CAND_0011600,False,False,False,
CAND_0011601,False,False,False,
CAND_0011602,False,False,False,
CAND_0011603,False,False,False,
CAND_0011604,False,False,False,
CAND_0011605,False,False,False,
CAND_0011606,False,False,False,
CAND_0011607,False,False,False,
CAND_0011608,False,False,False,
CAND_0011609,False,False,False,
CAND_0011610,False,False,False,
CAND_0011611,False,False,False,
CAND_0011612,False,False,False,
CAND_0011613,False,False,False,
CAND_0011614,False,False,False,
CAND_0011615,False,False,False,
CAND_0011616,False,False,False,
CAND_0011617,False,False,False,
CAND_0011618,False,False,False,
CAND_0011619,False,False,False,
CAND_0011620,False,False,False,
CAND_0011621,False,False,False,
CAND_0011622,False,False,False,
CAND_0011623,False,False,False,
CAND_0011624,False,False,False,
CAND_0011625,False,False,False,
CAND_0011626,False,False,False,
CAND_0011627,False,False,False,
CAND_0011628,False,False,False,
CAND_0011629,False,False,False,
CAND_0011630,False,False,False,
CAND_0011631,False,False,False,
CAND_0011632,False,False,False,
CAND_0011633,False,False,False,
CAND_0011634,False,False,False,
CAND_0011635,False,False,False,
CAND_0011636,False,False,False,
CAND_0011637,False,False,False,
CAND_0011638,False,False,False,
CAND_0011639,False,False,False,
CAND_0011640,False,False,False,
CAND_0011641,False,False,False,
CAND_0011642,False,False,False,
CAND_0011643,False,False,False,
CAND_0011644,False,False,False,
CAND_0011645,False,False,False,
CAND_0011646,False,False,False,
CAND_0011647,False,False,False,
CAND_0011648,False,False,False,
CAND_0011649,False,False,False,
CAND_0011650,False,False,False,
CAND_0011651,False,False,False,
CAND_0011652,False,False,False,
CAND_0011653,False,False,False,
CAND_0011654,False,False,False,
CAND_0011655,False,False,False,
CAND_0011656,False,False,False,
CAND_0011657,False,False,False,
CAND_0011658,False,False,False,
CAND_0011659,False,False,False,
CAND_0011660,False,False,False,
CAND_0011661,False,False,False,
CAND_0011662,False,False,False,
CAND_0011663,False,False,False,
CAND_0011664,False,False,False,
CAND_0011665,False,False,False,
CAND_0011666,False,False,False,
CAND_0011667,False,False,False,
CAND_0011668,False,False,False,
CAND_0011669,False,False,False,
CAND_0011670,False,False,False,
CAND_0011671,False,False,False,
CAND_0011672,False,False,False,
CAND_0011673,False,False,False,
CAND_0011674,False,False,False,
CAND_0011675,False,False,False,
CAND_0011676,False,False,False,
CAND_0011677,False,False,False,
CAND_0011678,False,False,False,
CAND_0011679,False,False,False,
CAND_0011680,False,False,False,
CAND_0011681,False,False,False,
CAND_0011682,False,False,False,
CAND_0011683,False,False,False,
CAND_0011684,False,False,False,
CAND_0011685,False,False,False,
CAND_0011686,False,False,False,
CAND_0011687,False,False,False,
CAND_0011688,False,False,False,
CAND_0011689,False,False,False,
CAND_0011690,False,False,False,
CAND_0011691,False,False,False,
CAND_0011692,False,False,False,
CAND_0011693,False,False,False,
CAND_0011694,False,False,False,
CAND_0011695,False,False,False,
CAND_0011696,False,False,False,
CAND_0011697,False,False,False,
CAND_0011698,False,False,False,
CAND_0011699,False,False,False,
CAND_0011700,False,False,False,
CAND_0011701,False,False,False,
CAND_0011702,False,False,False,
CAND_0011703,False,False,False,
CAND_0011704,False,False,False,
CAND_0011705,False,False,False,
CAND_0011706,False,False,False,
CAND_0011707,False,False,False,
CAND_0011708,False,False,False,
CAND_0011709,False,False,False,
CAND_0011710,False,False,False,
CAND_0011711,False,False,False,
CAND_0011712,False,False,False,
CAND_0011713,False,False,False,
CAND_0011714,False,False,False,
CAND_0011715,False,False,False,
CAND_0011716,False,False,False,
CAND_0011717,False,False,False,
CAND_0011718,False,False,False,
CAND_0011719,False,False,False,
CAND_0011720,False,False,False,
CAND_0011721,False,False,False,
CAND_0011722,False,False,False,
CAND_0011723,False,False,False,
CAND_0011724,False,False,False,
CAND_0011725,False,False,False,
CAND_0011726,False,False,False,
CAND_0011727,False,False,False,
CAND_0011728,False,False,False,
CAND_0011729,False,False,False,
CAND_0011730,False,False,False,
CAND_0011731,False,False,False,
CAND_0011732,False,False,False,
CAND_0011733,False,False,False,
CAND_0011734,False,False,False,
CAND_0011735,False,False,False,
CAND_0011736,False,False,False,
CAND_0011737,False,False,False,
CAND_0011738,False,False,False,
CAND_0011739,False,False,False,
CAND_0011740,False,False,False,
CAND_0011741,False,False,False,
CAND_0011742,False,False,False,
CAND_0011743,False,False,False,
CAND_0011744,False,False,False,
CAND_0011745,False,False,False,
CAND_0011746,False,False,False,
CAND_0011747,False,False,False,
CAND_0011748,False,False,False,
CAND_0011749,False,False,False,
CAND_0011750,False,False,False,
CAND_0011751,False,False,False,
CAND_0011752,False,False,False,
CAND_0011753,False,False,False,
CAND_0011754,False,False,False,
CAND_0011755,False,False,False,
CAND_0011756,False,False,False,
CAND_0011757,False,False,False,
CAND_0011758,False,False,False,
CAND_0011759,False,False,False,
CAND_0011760,False,False,False,
CAND_0011761,False,False,False,
CAND_0011762,False,False,False,
CAND_0011763,False,False,False,
CAND_0011764,False,False,False,
CAND_0011765,False,False,False,
CAND_0011766,False,False,False,
CAND_0011767,False,False,False,
CAND_0011768,False,False,False,
CAND_0011769,False,False,False,
CAND_0011770,False,False,False,
CAND_0011771,False,False,False,
CAND_0011772,False,False,False,
CAND_0011773,False,False,False,
CAND_0011774,False,False,False,
CAND_0011775,False,False,False,
CAND_0011776,False,False,False,
CAND_0011777,False,False,False,
CAND_0011778,False,False,False,
CAND_0011779,False,False,False,
CAND_0011780,False,False,False,
CAND_0011781,False,False,False,
CAND_0011782,False,False,False,
CAND_0011783,False,False,False,
CAND_0011784,False,False,False,
CAND_0011785,False,False,False,
CAND_0011786,False,False,False,
CAND_0011787,False,False,False,
CAND_0011788,False,False,False,
CAND_0011789,False,False,False,
CAND_0011790,False,False,False,
CAND_0011791,False,False,False,
CAND_0011792,False,False,False,
CAND_0011793,False,False,False,
CAND_0011794,False,False,False,
CAND_0011795,False,False,False,
CAND_0011796,False,False,False,
CAND_0011797,False,False,False,
CAND_0011798,False,False,False,
CAND_0011799,False,False,False,
CAND_0011800,False,False,False,
CAND_0011801,False,False,False,
CAND_0011802,False,False,False,
CAND_0011803,False,False,False,
CAND_0011804,False,False,False,
CAND_0011805,False,False,False,
CAND_0011806,False,False,False,
CAND_0011807,False,False,False,
CAND_0011808,False,False,False,
CAND_0011809,False,False,False,
CAND_0011810,False,False,False,
CAND_0011811,False,False,False,
CAND_0011812,False,False,False,
CAND_0011813,False,False,False,
CAND_0011814,False,False,False,
CAND_0011815,False,False,False,
CAND_0011816,False,False,False,
CAND_0011817,False,False,False,
CAND_0011818,False,False,False,
CAND_0011819,False,False,False,
CAND_0011820,False,False,False,
CAND_0011821,False,False,False,
CAND_0011822,False,False,False,
CAND_0011823,False,False,False,
CAND_0011824,False,False,False,
CAND_0011825,False,False,False,
CAND_0011826,False,False,False,
CAND_0011827,False,False,False,
CAND_0011828,False,False,False,
CAND_0011829,False,False,False,
CAND_0011830,False,False,False,
CAND_0011831,False,False,False,
CAND_0011832,False,False,False,
CAND_0011833,False,False,False,
CAND_0011834,False,False,False,
CAND_0011835,False,False,False,
CAND_0011836,False,False,False,
CAND_0011837,False,False,False,
CAND_0011838,False,False,False,
CAND_0011839,False,False,False,
CAND_0011840,False,False,False,
CAND_0011841,False,False,False,
CAND_0011842,False,False,False,
CAND_0011843,False,False,False,
CAND_0011844,False,False,False,
CAND_0011845,False,False,False,
CAND_0011846,False,False,False,
CAND_0011847,False,False,False,
CAND_0011848,False,False,False,
CAND_0011849,False,False,False,
CAND_0011850,False,False,False,
CAND_0011851,False,False,False,
CAND_0011852,False,False,False,
CAND_0011853,False,False,False,
CAND_0011854,False,False,False,
CAND_0011855,False,False,False,
CAND_0011856,False,False,False,
CAND_0011857,False,False,False,
CAND_0011858,False,False,False,
CAND_0011859,False,False,False,
CAND_0011860,False,False,False,
CAND_0011861,False,False,False,
CAND_0011862,False,False,False,
CAND_0011863,False,False,False,
CAND_0011864,False,False,False,
CAND_0011865,False,False,False,
CAND_0011866,False,False,False,
CAND_0011867,False,False,False,
CAND_0011868,False,False,False,
CAND_0011869,False,False,False,
CAND_0011870,False,False,False,
CAND_0011871,False,False,False,
CAND_0011872,False,False,False,
CAND_0011873,False,False,False,
CAND_0011874,False,False,False,
CAND_0011875,False,False,False,
CAND_0011876,False,False,False,
CAND_0011877,False,False,False,
CAND_0011878,False,False,False,
CAND_0011879,False,False,False,
CAND_0011880,False,False,False,
CAND_0011881,False,False,False,
CAND_0011882,False,False,False,
CAND_0011883,False,False,False,
CAND_0011884,False,False,False,
CAND_0011885,False,False,False,
CAND_0011886,False,False,False,
CAND_0011887,False,False,False,
CAND_0011888,False,False,False,
CAND_0011889,False,False,False,
CAND_0011890,False,False,False,
CAND_0011891,False,False,False,
CAND_0011892,False,False,False,
CAND_0011893,False,False,False,
CAND_0011894,False,False,False,
CAND_0011895,False,False,False,
CAND_0011896,False,False,False,
CAND_0011897,False,False,False,
CAND_0011898,False,False,False,
CAND_0011899,False,False,False,
CAND_0011900,False,False,False,
CAND_0011901,False,False,False,
CAND_0011902,False,False,False,
CAND_0011903,False,False,False,
CAND_0011904,False,False,False,
CAND_0011905,False,False,False,
CAND_0011906,False,False,False,
CAND_0011907,False,False,False,
CAND_0011908,False,False,False,
CAND_0011909,False,False,False,
CAND_0011910,False,False,False,
CAND_0011911,False,False,False,
CAND_0011912,False,False,False,
CAND_0011913,False,False,False,
CAND_0011914,False,False,False,
CAND_0011915,False,False,False,
CAND_0011916,False,False,False,
CAND_0011917,False,False,False,
CAND_0011918,False,False,False,
CAND_0011919,False,False,False,
CAND_0011920,False,False,False,
CAND_0011921,False,False,False,
CAND_0011922,False,False,False,
CAND_0011923,False,False,False,
CAND_0011924,False,False,False,
CAND_0011925,False,False,False,
CAND_0011926,False,False,False,
CAND_0011927,False,False,False,
CAND_0011928,False,False,False,
CAND_0011929,False,False,False,
CAND_0011930,False,False,False,
CAND_0011931,False,False,False,
CAND_0011932,False,False,False,
CAND_0011933,False,False,False,
CAND_0011934,False,False,False,
CAND_0011935,False,False,False,
CAND_0011936,False,False,False,
CAND_0011937,False,False,False,
CAND_0011938,False,False,False,
CAND_0011939,False,False,False,
CAND_0011940,False,False,False,
CAND_0011941,False,False,False,
CAND_0011942,False,False,False,
CAND_0011943,False,False,False,
CAND_0011944,False,False,False,
CAND_0011945,False,False,False,
CAND_0011946,False,False,False,
CAND_0011947,False,False,False,
CAND_0011948,False,False,False,
CAND_0011949,False,False,False,
CAND_0011950,False,False,False,
CAND_0011951,False,False,False,
CAND_0011952,False,False,False,
CAND_0011953,False,False,False,
CAND_0011954,False,False,False,
CAND_0011955,False,False,False,
CAND_0011956,False,False,False,
CAND_0011957,False,False,False,
CAND_0011958,False,False,False,
CAND_0011959,False,False,False,
CAND_0011960,False,False,False,
CAND_0011961,False,False,False,
CAND_0011962,False,False,False,
CAND_0011963,False,False,False,
CAND_0011964,False,False,False,
CAND_0011965,False,False,False,
CAND_0011966,False,False,False,
CAND_0011967,False,False,False,
CAND_0011968,False,False,False,
CAND_0011969,False,False,False,
CAND_0011970,False,False,False,
CAND_0011971,False,False,False,
CAND_0011972,False,False,False,
CAND_0011973,False,False,False,
CAND_0011974,False,False,False,
CAND_0011975,False,False,False,
CAND_0011976,False,False,False,
CAND_0011977,False,False,False,
CAND_0011978,False,False,False,
CAND_0011979,False,False,False,
CAND_0011980,False,False,False,
CAND_0011981,False,False,False,
CAND_0011982,False,False,False,
CAND_0011983,False,False,False,
CAND_0011984,False,False,False,
CAND_0011985,False,False,False,
CAND_0011986,False,False,False,
CAND_0011987,False,False,False,
CAND_0011988,False,False,False,
CAND_0011989,False,False,False,
CAND_0011990,False,False,False,
CAND_0011991,False,False,False,
CAND_0011992,False,False,False,
CAND_0011993,False,False,False,
CAND_0011994,False,False,False,
CAND_0011995,False,False,False,
CAND_0011996,False,False,False,
CAND_0011997,False,False,False,
CAND_0011998,False,False,False,
CAND_0011999,False,False,False,
CAND_0012000,False,False,False,
CAND_0012001,False,False,False,
CAND_0012002,False,False,False,
CAND_0012003,False,False,False,
CAND_0012004,False,False,False,
CAND_0012005,False,False,False,
CAND_0012006,False,False,False,
CAND_0012007,False,False,False,
CAND_0012008,False,False,False,
CAND_0012009,False,False,False,
CAND_0012010,False,False,False,
CAND_0012011,False,False,False,
CAND_0012012,False,False,False,
CAND_0012013,False,False,False,
CAND_0012014,False,False,False,
CAND_0012015,False,False,False,
CAND_0012016,False,False,False,
CAND_0012017,False,False,False,
CAND_0012018,False,False,False,
CAND_0012019,False,False,False,
CAND_0012020,False,False,False,
CAND_0012021,False,False,False,
CAND_0012022,False,False,False,
CAND_0012023,False,False,False,
CAND_0012024,False,False,False,
CAND_0012025,False,False,False,
CAND_0012026,False,False,False,
CAND_0012027,False,False,False,
CAND_0012028,False,False,False,
CAND_0012029,False,False,False,
CAND_0012030,False,False,False,
CAND_0012031,False,False,False,
CAND_0012032,False,False,False,
CAND_0012033,False,False,False,
CAND_0012034,False,False,False,
CAND_0012035,False,False,False,
CAND_0012036,False,False,False,
CAND_0012037,False,False,False,
CAND_0012038,False,False,False,
CAND_0012039,False,False,False,
CAND_0012040,False,False,False,
CAND_0012041,False,False,False,
CAND_0012042,False,False,False,
CAND_0012043,False,False,False,
CAND_0012044,False,False,False,
CAND_0012045,False,False,False,
CAND_0012046,False,False,False,
CAND_0012047,False,False,False,
CAND_0012048,False,False,False,
CAND_0012049,False,False,False,
CAND_0012050,False,False,False,
CAND_0012051,False,False,False,
CAND_0012052,False,False,False,
CAND_0012053,False,False,False,
CAND_0012054,False,False,False,
CAND_0012055,False,False,False,
CAND_0012056,False,False,False,
CAND_0012057,False,False,False,
CAND_0012058,False,False,False,
CAND_0012059,False,False,False,
CAND_0012060,False,False,False,
CAND_0012061,False,False,False,
CAND_0012062,False,False,False,
CAND_0012063,False,False,False,
CAND_0012064,False,False,False,
CAND_0012065,False,False,False,
CAND_0012066,False,False,False,
CAND_0012067,False,False,False,
CAND_0012068,False,False,False,
CAND_0012069,False,False,False,
CAND_0012070,False,False,False,
CAND_0012071,False,False,False,
CAND_0012072,False,False,False,
CAND_0012073,False,False,False,
CAND_0012074,False,False,False,
CAND_0012075,False,False,False,
CAND_0012076,False,False,False,
CAND_0012077,False,False,False,
CAND_0012078,False,False,False,
CAND_0012079,False,False,False,
CAND_0012080,False,False,False,
CAND_0012081,False,False,False,
CAND_0012082,False,False,False,
CAND_0012083,False,False,False,
CAND_0012084,False,False,False,
CAND_0012085,False,False,False,
CAND_0012086,False,False,False,
CAND_0012087,False,False,False,
CAND_0012088,False,False,False,
CAND_0012089,False,False,False,
CAND_0012090,False,False,False,
CAND_0012091,False,False,False,
CAND_0012092,False,False,False,
CAND_0012093,False,False,False,
CAND_0012094,False,False,False,
CAND_0012095,False,False,False,
CAND_0012096,False,False,False,
CAND_0012097,False,False,False,
CAND_0012098,False,False,False,
CAND_0012099,False,False,False,
CAND_0012100,False,False,False,
CAND_0012101,False,False,False,
CAND_0012102,False,False,False,
CAND_0012103,False,False,False,
CAND_0012104,False,False,False,
CAND_0012105,False,False,False,
CAND_0012106,False,False,False,
CAND_0012107,False,False,False,
CAND_0012108,False,False,False,
CAND_0012109,False,False,False,
CAND_0012110,False,False,False,
CAND_0012111,False,False,False,
CAND_0012112,False,False,False,
CAND_0012113,False,False,False,
CAND_0012114,False,False,False,
CAND_0012115,False,False,False,
CAND_0012116,False,False,False,
CAND_0012117,False,False,False,
CAND_0012118,False,False,False,
CAND_0012119,False,False,False,
CAND_0012120,False,False,False,
CAND_0012121,False,False,False,
CAND_0012122,False,False,False,
CAND_0012123,False,False,False,
CAND_0012124,False,False,False,
CAND_0012125,False,False,False,
CAND_0012126,False,False,False,
CAND_0012127,False,False,False,
CAND_0012128,False,False,False,
CAND_0012129,False,False,False,
CAND_0012130,False,False,False,
CAND_0012131,False,False,False,
CAND_0012132,False,False,False,
CAND_0012133,False,False,False,
CAND_0012134,False,False,False,
CAND_0012135,False,False,False,
CAND_0012136,False,False,False,
CAND_0012137,False,False,False,
CAND_0012138,False,False,False,
CAND_0012139,False,False,False,
CAND_0012140,False,False,False,
CAND_0012141,False,False,False,
CAND_0012142,False,False,False,
CAND_0012143,False,False,False,
CAND_0012144,False,False,False,
CAND_0012145,False,False,False,
CAND_0012146,False,False,False,
CAND_0012147,False,False,False,
CAND_0012148,False,False,False,
CAND_0012149,False,False,False,
CAND_0012150,False,False,False,
CAND_0012151,False,False,False,
CAND_0012152,False,False,False,
CAND_0012153,False,False,False,
CAND_0012154,False,False,False,
CAND_0012155,False,False,False,
CAND_0012156,False,False,False,
CAND_0012157,False,False,False,
